Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
VENKEYS,EQ,11-Jan-19,2337.35,2345,2354.9,2316.5,2324,2321.25,2328.47,23119,53832012.15,2988,7594,32.85
VENKEYS,EQ,14-Jan-19,2321.25,2312.1,2319.95,2277.95,2291.25,2294.1,2292.94,26917,61718994.65,4054,10215,37.95
VENKEYS,EQ,15-Jan-19,2294.1,2300.25,2355.5,2300,2320,2320.7,2327.38,38783,90262729.7,5823,8220,21.19
VENKEYS,EQ,16-Jan-19,2320.7,2321.95,2380,2320.7,2326.5,2332.8,2347.5,40256,94500769.55,5409,10198,25.33
VENKEYS,EQ,17-Jan-19,2332.8,2336,2376,2306.1,2340,2344.85,2350.31,51693,121494525.4,6718,13723,26.55
VENKEYS,EQ,18-Jan-19,2344.85,2350,2358.9,2309.1,2313,2320.65,2329.18,19095,44475659.85,2298,6750,35.35
VENKEYS,EQ,21-Jan-19,2320.65,2323,2340.65,2280,2281,2292.35,2309.9,23406,54065491.6,2950,8068,34.47
VENKEYS,EQ,22-Jan-19,2292.35,2286,2287,2250,2257.8,2255.5,2261.81,26550,60050958.9,3279,9395,35.39
VENKEYS,EQ,23-Jan-19,2255.5,2257.6,2290,2224.05,2233,2237.75,2258.06,30244,68292615.5,5572,11818,39.08
VENKEYS,EQ,24-Jan-19,2237.75,2247.7,2268,2208.65,2226,2226.15,2235.6,28505,63725882.55,4495,8939,31.36
VENKEYS,EQ,25-Jan-19,2226.15,2228,2244.5,2185,2190,2196.3,2216.38,22933,50828136,3561,9654,42.1
VENKEYS,EQ,28-Jan-19,2196.3,2200,2204.95,2016.65,2107,2092.5,2097.23,46253,97003053.4,6865,18418,39.82
VENKEYS,EQ,29-Jan-19,2092.5,2102,2102,2002,2058,2046.8,2054.1,44576,91563670.5,6617,20753,46.56
VENKEYS,EQ,30-Jan-19,2046.8,2060,2085.95,2040,2059,2065.2,2060.3,27301,56248320.65,4397,11233,41.15
VENKEYS,EQ,31-Jan-19,2065.2,2078,2478.2,2060,2478.2,2478.2,2347.83,441546,1036673440,41441,110316,24.98
VENKEYS,EQ,1-Feb-19,2478.2,2588,2672.3,2331.15,2375,2362.9,2492.23,657744,1639249593,52819,121231,18.43
VENKEYS,EQ,4-Feb-19,2362.9,2340,2509.8,2320,2414,2431.4,2429.49,227994,553909892.5,22827,32848,14.41
VENKEYS,EQ,5-Feb-19,2431.4,2427.9,2480,2351.1,2405,2401.2,2423.79,98999,239952845.6,11168,19644,19.84
VENKEYS,EQ,6-Feb-19,2401.2,2405,2443.15,2250.1,2330.05,2319.85,2346.25,235759,553148811.5,25782,40131,17.02
VENKEYS,EQ,7-Feb-19,2319.85,2331,2378,2279.75,2303.2,2303.25,2337.42,77356,180813611.7,9487,14952,19.33
VENKEYS,EQ,8-Feb-19,2303.25,2303.2,2303.2,2191,2226,2226.8,2229.85,80404,179288954.3,10316,20329,25.28
VENKEYS,EQ,11-Feb-19,2226.8,2210,2215.35,2134,2134,2145.85,2159.7,40191,86800424.8,5592,15594,38.8
VENKEYS,EQ,12-Feb-19,2145.85,2154,2165.85,2091,2095,2098.2,2117.76,42181,89329133.1,5990,17860,42.34
VENKEYS,EQ,13-Feb-19,2098.2,2110,2156,2090,2096,2100.3,2125.19,53220,113102851.1,6664,13325,25.04
VENKEYS,EQ,14-Feb-19,2100.3,2109.95,2139,2060,2067,2066.1,2091.47,60997,127573235.5,6792,25633,42.02
VENKEYS,EQ,15-Feb-19,2066.1,2075,2090,2060,2060,2062.8,2069.9,39921,82632321.55,5008,12284,30.77
VENKEYS,EQ,18-Feb-19,2062.8,2070.05,2090,2060,2063,2065.3,2072.87,27846,57721163.55,3546,9394,33.74
VENKEYS,EQ,19-Feb-19,2065.3,2072.85,2216,2066,2098,2094.35,2124.27,102748,218264574.8,9989,17744,17.27
VENKEYS,EQ,20-Feb-19,2094.35,2100,2124,2080,2086,2085.95,2099.07,41358,86813496,4753,13989,33.82
VENKEYS,EQ,21-Feb-19,2085.95,2086,2100,2062,2070,2072.8,2073.86,38744,80349734.25,5543,14543,37.54
VENKEYS,EQ,22-Feb-19,2072.8,2072.05,2149,2053.3,2083.05,2085.35,2107.33,84911,178935386.8,10198,22526,26.53
VENKEYS,EQ,25-Feb-19,2085.35,2090,2125,2083,2093,2092.95,2098.38,45734,95967246.35,5913,12613,27.58
VENKEYS,EQ,26-Feb-19,2092.95,2049.4,2072,2010,2040,2039.6,2044.47,65375,133657099.1,9397,26317,40.26
VENKEYS,EQ,27-Feb-19,2039.6,2051.9,2129.85,2045,2058,2063.4,2086.06,109287,227979219.7,10862,34100,31.2
VENKEYS,EQ,28-Feb-19,2063.4,2069.9,2100,2055,2058.6,2059.55,2071.32,40791,84491015.1,4668,12115,29.7
VENKEYS,EQ,1-Mar-19,2059.55,2063.65,2218.3,2063.65,2167.25,2166.65,2147.67,192083,412531308.9,17349,54955,28.61
VENKEYS,EQ,5-Mar-19,2166.65,2167,2264,2166.65,2219,2233.15,2208.08,147033,324660330.6,15050,37083,25.22
VENKEYS,EQ,6-Mar-19,2233.15,2250,2298,2208.8,2227,2230.9,2252.72,129171,290986147.8,11423,27769,21.5
VENKEYS,EQ,7-Mar-19,2230.9,2235,2274.95,2205.05,2213,2217.35,2244.3,100933,226524294.4,10151,32284,31.99
VENKEYS,EQ,8-Mar-19,2217.35,2208,2228.9,2185,2191,2192.05,2201.82,52033,114567124.2,4806,13935,26.78
VENKEYS,EQ,11-Mar-19,2192.05,2198,2410,2180,2318,2320.6,2330.35,497091,1158395653,39427,79233,15.94
VENKEYS,EQ,12-Mar-19,2320.6,2334.95,2389.75,2300,2309.7,2310.9,2345.64,150412,352812960,13240,35882,23.86
VENKEYS,EQ,13-Mar-19,2310.9,2316.9,2346,2261.05,2283,2278,2301.33,81546,187664466.9,7873,21834,26.78
VENKEYS,EQ,14-Mar-19,2278,2280,2320,2262,2272.5,2273.65,2287.58,67318,153995301,6724,14769,21.94
VENKEYS,EQ,15-Mar-19,2273.65,2289.8,2299,2212.35,2232,2233.25,2258.45,54238,122493615,7227,24649,45.45
VENKEYS,EQ,18-Mar-19,2233.25,2236.5,2263.25,2203,2232.05,2236.6,2235.31,53822,120309116.5,5245,17618,32.73
VENKEYS,EQ,19-Mar-19,2236.6,2225,2280,2221.3,2254.95,2248.35,2251.79,54023,121648239.1,4972,22610,41.85
VENKEYS,EQ,20-Mar-19,2248.35,2255.3,2267,2230,2239.35,2238.55,2247.03,39204,88092540.25,3931,15277,38.97
VENKEYS,EQ,22-Mar-19,2238.55,2266.5,2340,2232,2274,2273.75,2283.5,126066,287871739.1,12996,28793,22.84
VENKEYS,EQ,25-Mar-19,2273.75,2258,2310,2235,2246,2244,2265.66,56081,127060355.3,5295,16607,29.61
VENKEYS,EQ,26-Mar-19,2244,2258,2290,2230.5,2280,2273,2261.07,83261,188259091.8,7074,29232,35.11
VENKEYS,EQ,27-Mar-19,2273,2329,2374,2305,2330,2328.45,2334.04,200690,468418659.5,15789,47082,23.46
VENKEYS,EQ,28-Mar-19,2328.45,2350,2359,2311,2315,2318.2,2333.39,61545,143608399,6855,20838,33.86
VENKEYS,EQ,29-Mar-19,2318.2,2337.9,2340,2260,2280,2267.35,2296.26,43111,98993898.85,4937,19598,45.46
VENKEYS,EQ,1-Apr-19,2267.35,2290.05,2330.05,2270,2278,2276.05,2294.64,57736,132483541.9,6311,17893,30.99
VENKEYS,EQ,2-Apr-19,2276.05,2288,2297,2232,2257,2254.2,2262.73,36660,82951523.6,4007,13045,35.58
VENKEYS,EQ,3-Apr-19,2254.2,2261,2284.2,2200,2214,2209.4,2239.57,52789,118224674.4,6678,23536,44.59
VENKEYS,EQ,4-Apr-19,2209.4,2215,2231.45,2161,2170.65,2171.8,2186.38,42908,93813216.25,4547,17365,40.47
VENKEYS,EQ,5-Apr-19,2171.8,2182,2236,2171.8,2206.1,2208.45,2205.8,42273,93245746.9,5281,12778,30.23
VENKEYS,EQ,8-Apr-19,2208.45,2208.45,2212.6,2137,2149,2146.95,2169.53,46246,100332206.6,5642,19989,43.22
VENKEYS,EQ,9-Apr-19,2146.95,2150,2162.25,2130,2150.55,2151.2,2146.32,40523,86975395.3,3974,15520,38.3
