Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
GODREJIND,EQ,29-Nov-18,519.6,519.9,538.9,518.55,534.55,535.4,531.29,670354,356154329.2,17006,203011,30.28
GODREJIND,EQ,30-Nov-18,535.4,537.5,550.85,535.5,550,549.45,546.17,926561,506061818.5,21372,383535,41.39
GODREJIND,EQ,3-Dec-18,549.45,553,554.6,541.9,547.75,548.1,549.93,475982,261756791.2,12431,110251,23.16
GODREJIND,EQ,4-Dec-18,548.1,548.1,555.65,535.5,550.25,550.3,546.25,257567,140696951.1,8357,47295,18.36
GODREJIND,EQ,5-Dec-18,550.3,547.9,553.75,540,540.2,542.75,544.76,318205,173344242.4,9671,41573,13.06
GODREJIND,EQ,6-Dec-18,542.75,539.9,554.8,535.95,540.05,542.6,546.01,540120,294910942.6,15677,137174,25.4
GODREJIND,EQ,7-Dec-18,542.6,543,553.8,538.3,541,543.2,545.33,357043,194706582.2,13652,68362,19.15
GODREJIND,EQ,10-Dec-18,543.2,529.4,548,527.25,533,532.75,539.58,480162,259084268.1,12448,168810,35.16
GODREJIND,EQ,11-Dec-18,532.75,529.15,555,523.3,553.55,553,545.34,330849,180425423.8,12375,83307,25.18
GODREJIND,EQ,12-Dec-18,553,557.9,561,538.25,542.8,545.35,545.11,1163810,634401163.3,23264,588117,50.53
GODREJIND,EQ,13-Dec-18,545.35,545.35,560.4,542.15,545,546.85,550.6,676269,372351889.5,21720,273984,40.51
GODREJIND,EQ,14-Dec-18,546.85,547,553.65,537.6,541.5,542.85,545.3,224029,122162626.9,7328,51030,22.78
GODREJIND,EQ,17-Dec-18,542.85,547.2,547.4,536.15,538.25,538.7,539.54,295303,159328236.7,8156,95214,32.24
GODREJIND,EQ,18-Dec-18,538.7,539.8,542.7,534.05,541.5,539.6,539.2,251686,135708732.4,9364,85985,34.16
GODREJIND,EQ,19-Dec-18,539.6,558,559.3,536.9,541.05,540.9,541.83,485943,263298010.2,13312,93878,19.32
GODREJIND,EQ,20-Dec-18,540.9,540,543.6,536.5,539,540,539.98,161078,86978758.5,6073,61334,38.08
GODREJIND,EQ,21-Dec-18,540,540.1,546.5,520,522.6,522.8,533.19,370629,197617527.9,14770,127804,34.48
GODREJIND,EQ,24-Dec-18,522.8,523.5,525.45,512.2,514.95,515.5,519.44,306699,159310697.4,9969,115300,37.59
GODREJIND,EQ,26-Dec-18,515.5,514.25,524.35,505,522,522.5,513.36,233747,119996128.5,5431,41191,17.62
GODREJIND,EQ,27-Dec-18,522.5,525.8,534.1,515.1,531,531.5,525.53,394751,207454290,13269,118856,30.11
GODREJIND,EQ,28-Dec-18,531.5,538.5,543.35,527.3,540,538,536.8,456213,244895846.8,11854,91081,19.96
GODREJIND,EQ,31-Dec-18,538,539,550,531.05,550,546.45,544.98,422924,230483010.8,12412,133066,31.46
GODREJIND,EQ,1-Jan-19,546.45,550,553,542,542.5,543.6,546.56,254615,139163442.8,6336,27245,10.7
GODREJIND,EQ,2-Jan-19,543.6,540.9,547.5,535,537.2,538.25,540.06,258586,139651208.9,7735,96861,37.46
GODREJIND,EQ,3-Jan-19,538.25,539.85,544.95,530,534,532.25,538.56,242441,130569940.4,11215,102406,42.24
GODREJIND,EQ,4-Jan-19,532.25,533.65,543.45,530.25,539.05,540.7,536.58,279463,149955164.6,6181,96000,34.35
GODREJIND,EQ,7-Jan-19,540.7,540.7,544.9,534.05,535.4,536,538.27,235475,126749920.1,7181,84462,35.87
GODREJIND,EQ,8-Jan-19,536,538.8,543.1,536.05,536.3,539.55,539.92,245685,132651000.3,7809,120454,49.03
GODREJIND,EQ,9-Jan-19,539.55,542.55,543.8,533.1,536.75,537.8,538.5,276364,148822473.9,8944,124092,44.9
GODREJIND,EQ,10-Jan-19,537.8,536.85,545,532.05,543.3,543.25,541.4,192236,104076255.5,9728,107342,55.84
GODREJIND,EQ,11-Jan-19,543.25,544,544,535,535,539.95,540.02,966788,522083566.6,7892,844354,87.34
GODREJIND,EQ,14-Jan-19,539.95,537.5,537.55,521.45,521.8,525.35,526.34,335151,176403470.7,13440,137035,40.89
GODREJIND,EQ,15-Jan-19,525.35,525,531.85,520.4,530,527.1,525.72,711888,374252690,13391,456002,64.06
GODREJIND,EQ,16-Jan-19,527.1,531,534.6,525.1,525.1,529,531.12,276005,146591883.3,13172,104168,37.74
GODREJIND,EQ,17-Jan-19,529,528,533,524.45,525.6,527.85,528.22,244222,129002374.7,8884,96867,39.66
GODREJIND,EQ,18-Jan-19,527.85,528,528.55,519.2,525,525.6,523.43,255018,133484298.8,12637,62417,24.48
GODREJIND,EQ,21-Jan-19,525.6,523.1,529.7,522.4,524.5,524.65,524.68,112415,58981439.95,5213,49182,43.75
GODREJIND,EQ,22-Jan-19,524.65,525,529,515.35,528.6,525.05,521.86,188612,98429421.75,7022,69707,36.96
GODREJIND,EQ,23-Jan-19,525.05,525.05,529.1,520.15,525.3,526,525.86,191069,100475152.5,6723,88403,46.27
GODREJIND,EQ,24-Jan-19,526,523.5,526.05,515.05,520.7,522.45,520.14,218111,113448533.6,8893,76039,34.86
GODREJIND,EQ,25-Jan-19,522.45,520.1,530,514.9,517,516.7,523.05,211745,110752468.3,17335,64391,30.41
GODREJIND,EQ,28-Jan-19,516.7,517.2,520.25,506.35,511,512,512.77,325395,166852673.3,16430,154267,47.41
GODREJIND,EQ,29-Jan-19,512,511.85,514.15,496.05,510,510.55,505.12,454374,229515053.9,16724,96680,21.28
GODREJIND,EQ,30-Jan-19,510.55,508,512,492.6,492.65,494.75,499.06,388464,193867642.6,18086,120902,31.12
GODREJIND,EQ,31-Jan-19,494.75,496.45,508.15,488.3,504.3,503.3,498.09,304718,151775661.4,13314,67848,22.27
GODREJIND,EQ,1-Feb-19,503.3,506,512.8,495.85,505,505.6,506.28,262427,132861465.9,14125,67669,25.79
GODREJIND,EQ,4-Feb-19,505.6,503.95,510.95,494.75,505.55,506.5,503.43,294569,148294868.3,26046,48477,16.46
GODREJIND,EQ,5-Feb-19,506.5,505.55,505.55,487.6,489,489.7,492.58,422158,207945886,10787,136227,32.27
GODREJIND,EQ,6-Feb-19,489.7,490,495.9,479,492.4,493.3,486.6,321904,156637683.3,12336,73389,22.8
GODREJIND,EQ,7-Feb-19,493.3,493.05,503,489.75,497,497.65,496.7,103636,51476155.7,3969,30138,29.08
GODREJIND,EQ,8-Feb-19,497.65,497,500.85,488.2,492.95,494.75,494.06,245759,121419883.8,10146,44510,18.11
GODREJIND,EQ,11-Feb-19,494.75,492.55,497.9,482,490,490.45,490.4,293784,144073068.3,9597,110693,37.68
GODREJIND,EQ,12-Feb-19,490.45,488.25,497.4,485.25,493.7,492.55,492.99,334112,164714164.4,13079,105581,31.6
GODREJIND,EQ,13-Feb-19,492.55,499.3,499.4,480.05,481.1,487.15,491.21,653931,321217288,15885,95131,14.55
GODREJIND,EQ,14-Feb-19,487.15,496.8,496.8,472.5,489.15,490.15,484.69,1118718,542230779.4,25004,52557,4.7
GODREJIND,EQ,15-Feb-19,490.15,488,492.25,477.3,479.3,480.3,484.35,291192,141039997.2,9334,54030,18.55
GODREJIND,EQ,18-Feb-19,480.3,479.3,479.3,468,470,470.75,472.58,259787,122769076.6,7919,27992,10.77
GODREJIND,EQ,19-Feb-19,470.75,469,482.5,469,475,473.8,476.96,228357,108917471.7,8551,22693,9.94
GODREJIND,EQ,20-Feb-19,473.8,480.95,486.2,470.55,484.35,482.7,478.38,406323,194378358.4,11057,58684,14.44
GODREJIND,EQ,21-Feb-19,482.7,484.3,486.95,473,474.6,475.6,478.98,337094,161461842.3,12906,70365,20.87
GODREJIND,EQ,22-Feb-19,475.6,478.5,484.45,474.95,482,481.3,480.59,251417,120829503.7,16616,97683,38.85
GODREJIND,EQ,25-Feb-19,481.3,481.4,488.35,480.05,480.55,481.45,483.79,242527,117332168.3,13423,67438,27.81
GODREJIND,EQ,26-Feb-19,481.45,480.55,489.5,471.45,482.55,482.25,479.97,349736,167863125,18542,121273,34.68
GODREJIND,EQ,27-Feb-19,482.25,485,502,476.3,497.9,499,494.02,910635,449869917.6,29394,394694,43.34
GODREJIND,EQ,28-Feb-19,499,500,504.3,488.25,492.7,493.05,493.91,438694,216676105,10653,126948,28.94
GODREJIND,EQ,1-Mar-19,493.05,491.35,503.5,491.35,493.5,494.55,497.14,770071,382830718.8,9500,534470,69.41
GODREJIND,EQ,5-Mar-19,494.55,494.55,503.9,491.1,502,500.6,499.08,465616,232381591.2,14745,215397,46.26
GODREJIND,EQ,6-Mar-19,500.6,505.05,520.65,504.1,511.9,509.6,514.18,1332256,685025744.7,21943,306538,23.01
GODREJIND,EQ,7-Mar-19,509.6,514.9,517.6,508.05,511,510.65,512.89,460714,236297231.3,7795,126642,27.49
GODREJIND,EQ,8-Mar-19,510.65,510,514.75,508.8,512.9,511.1,511.82,458957,234902492,6825,239839,52.26
GODREJIND,EQ,11-Mar-19,511.1,515,524,512.75,523.65,521.7,519.26,359371,186605955.4,23147,152549,42.45
GODREJIND,EQ,12-Mar-19,521.7,525,537.95,524,530,530.05,531.42,773308,410949079.4,28698,307090,39.71
GODREJIND,EQ,13-Mar-19,530.05,529.8,537.7,524.45,526.05,527.5,529.56,522344,276614682.3,20522,243303,46.58
GODREJIND,EQ,14-Mar-19,527.5,527.5,534.35,518.5,532.65,532.95,526.95,327983,172829207.5,12101,83763,25.54
GODREJIND,EQ,15-Mar-19,532.95,531.8,537,527.35,530.2,534.35,532.68,320028,170473688,11654,140060,43.76
GODREJIND,EQ,18-Mar-19,534.35,534.95,536.85,526.1,529.45,529.4,529.73,148499,78664050.25,8380,40345,27.17
GODREJIND,EQ,19-Mar-19,529.4,529.45,534.9,521,531.8,531.8,531.5,126735,67359945.6,10403,38669,30.51
GODREJIND,EQ,20-Mar-19,531.8,530,548,529.15,536.4,534.8,540.36,675213,364861248.7,15728,146250,21.66
GODREJIND,EQ,22-Mar-19,534.8,536.1,541.9,525.5,530,530.6,533.31,288409,153812439.9,8284,86400,29.96
GODREJIND,EQ,25-Mar-19,530.6,528.75,535.6,524.95,534.5,533.5,531.86,177445,94376244.85,5100,63891,36.01
GODREJIND,EQ,26-Mar-19,533.5,535,543,532.1,541.1,541.4,539.7,444710,240011573.8,11206,147089,33.08
GODREJIND,EQ,27-Mar-19,541.4,545.4,553.7,538.9,541.3,542.5,548.01,517379,283530339.8,11721,91723,17.73
GODREJIND,EQ,28-Mar-19,542.5,544.6,545.9,533.35,536.2,536.5,538.52,285059,153510337.1,8979,118916,41.72
GODREJIND,EQ,29-Mar-19,536.5,540,540.95,527.8,535.5,536.4,534.33,435833,232879088.1,13832,169707,38.94
GODREJIND,EQ,1-Apr-19,536.4,540.7,541.55,535.65,537.35,537.4,538.29,101074,54407471.45,6547,44032,43.56
GODREJIND,EQ,2-Apr-19,537.4,540.3,544.3,534.7,538,536.1,537.8,334678,179988217.7,9866,132951,39.73
GODREJIND,EQ,3-Apr-19,536.1,538.5,542.25,529.1,531.25,530.8,538.47,559503,301276666.9,10386,373625,66.78
GODREJIND,EQ,4-Apr-19,530.8,530.1,533.9,525.55,529,529.35,529.66,269954,142982653.4,15340,138105,51.16
GODREJIND,EQ,5-Apr-19,529.35,531.25,540.95,528.4,531.5,530.2,533.38,345211,184128500.6,8917,135999,39.4
GODREJIND,EQ,8-Apr-19,530.2,532.8,538.55,527,531.35,531.95,531.65,267310,142114160.9,8849,101352,37.92
GODREJIND,EQ,9-Apr-19,531.95,532,533.9,527.65,531.4,530.25,530.46,240328,127483366.5,11239,67374,28.03
GODREJIND,EQ,10-Apr-19,530.25,530,536,527,528,529.2,530.06,160216,84924643.75,10533,60393,37.69
GODREJIND,EQ,11-Apr-19,529.2,528,533.45,525.95,528.7,529.4,529.68,222530,117869532.2,9196,65330,29.36
GODREJIND,EQ,12-Apr-19,529.4,528.7,534.5,526.25,527.3,527.45,530.28,258408,137029796.3,9656,88447,34.23
GODREJIND,EQ,15-Apr-19,527.45,528,532.9,527.45,532.5,529.9,529.58,122006,64611695.7,4458,63908,52.38
GODREJIND,EQ,16-Apr-19,529.9,532,532.5,526.2,526.2,527.45,528.33,90434,47778797.75,2869,25939,28.68
GODREJIND,EQ,18-Apr-19,527.45,527.5,529.5,514.25,514.6,517.05,518.6,203196,105376662.1,5917,40434,19.9
GODREJIND,EQ,22-Apr-19,517.05,517.15,518.5,503.2,504.55,504.5,507.85,149097,75718640.25,4929,43610,29.25
GODREJIND,EQ,23-Apr-19,504.5,507.7,507.7,493.1,505.8,505.1,501.15,340927,170855194.6,12172,101733,29.84
GODREJIND,EQ,24-Apr-19,505.1,506.1,510.5,504.15,509.1,508.65,507.96,197530,100336549.9,6111,84265,42.66
GODREJIND,EQ,25-Apr-19,508.65,508.65,518,507.45,510.65,509.8,510.55,279304,142599623.1,8107,109674,39.27
GODREJIND,EQ,26-Apr-19,509.8,510.5,514.9,506.45,512.95,512.55,510.9,154768,79070475.4,6739,81766,52.83
GODREJIND,EQ,30-Apr-19,512.55,509.7,515.8,506.95,515.8,514.35,512.63,229365,117579336.1,12449,132806,57.9
GODREJIND,EQ,2-May-19,514.35,516,517.15,501,502.1,503.6,509.91,600544,306222818.3,13010,465342,77.49
GODREJIND,EQ,3-May-19,503.6,500,511.95,499,507,507.2,506.38,346901,175665095.7,8692,112734,32.5
GODREJIND,EQ,6-May-19,507.2,506,509.5,500,506.75,504.15,505.52,161945,81866621.25,5889,72351,44.68
GODREJIND,EQ,7-May-19,504.15,507,512,480,480.35,484.3,495.32,708467,350917932.4,18171,232497,32.82
GODREJIND,EQ,8-May-19,484.3,480.25,481.4,472.7,479.7,476.1,475.84,432092,205605087.1,19412,194554,45.03
GODREJIND,EQ,9-May-19,476.1,477.9,477.9,464.25,470.5,471.3,468.91,396136,185750960.9,18847,124940,31.54
GODREJIND,EQ,10-May-19,471.3,468.95,478.5,467.9,473.1,471.2,472.92,162925,77051291.45,8691,63467,38.95
GODREJIND,EQ,13-May-19,471.2,473,474,448.95,455.9,452.45,459.21,628252,288501744.9,10375,394113,62.73
